case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status,main_local_regions_used,main_local_metric_pair_rows,lama_metric_votes,opencv_metric_votes,tie_metric_votes,metric_vote_margin_lama_minus_opencv,metric_majority_winner,restored_metric_majority_winner,improvement_metric_majority_winner,metric_families_used,metric_names_used,rank_change_mean_lama_minus_opencv,rank_change_median_lama_minus_opencv,rank_change_best_for_lama,rank_change_worst_for_lama,rank_lama_improved_metric_count,rank_opencv_improved_metric_count,rank_unchanged_metric_count,flag_mixed_metric_winners,flag_no_clear_metric_winner,flag_family_winner_disagreement,flag_region_winner_disagreement,flag_restored_vs_improvement_winner_disagreement,flag_rank_and_vote_disagreement,needs_visual_review,visual_review_reasons,winner__boundary_region__mse__improvement,winner__boundary_region__mse__restored,winner__boundary_region__psnr__improvement,winner__boundary_region__psnr__restored,winner__content_region__clip__improvement,winner__content_region__clip__restored,winner__content_region__dinov2__improvement,winner__content_region__dinov2__restored,winner__content_region__lpips__improvement,winner__content_region__lpips__restored,winner__content_region__mse__improvement,winner__content_region__mse__restored,winner__content_region__psnr__improvement,winner__content_region__psnr__restored,winner__content_region__ssim__improvement,winner__content_region__ssim__restored,winner__mask_bbox_crop__clip__improvement,winner__mask_bbox_crop__clip__restored,winner__mask_bbox_crop__dinov2__improvement,winner__mask_bbox_crop__dinov2__restored,winner__mask_bbox_crop__lpips__improvement,winner__mask_bbox_crop__lpips__restored,winner__mask_bbox_crop__mse__improvement,winner__mask_bbox_crop__mse__restored,winner__mask_bbox_crop__psnr__improvement,winner__mask_bbox_crop__psnr__restored,winner__mask_bbox_crop__ssim__improvement,winner__mask_bbox_crop__ssim__restored,winner__masked_region__mse__improvement,winner__masked_region__mse__restored,winner__masked_region__psnr__improvement,winner__masked_region__psnr__restored,rank_change_lama_minus_opencv__boundary_region__mse__improvement,rank_change_lama_minus_opencv__boundary_region__mse__restored,rank_change_lama_minus_opencv__boundary_region__psnr__improvement,rank_change_lama_minus_opencv__boundary_region__psnr__restored,rank_change_lama_minus_opencv__content_region__clip__improvement,rank_change_lama_minus_opencv__content_region__clip__restored,rank_change_lama_minus_opencv__content_region__dinov2__improvement,rank_change_lama_minus_opencv__content_region__dinov2__restored,rank_change_lama_minus_opencv__content_region__lpips__improvement,rank_change_lama_minus_opencv__content_region__lpips__restored,rank_change_lama_minus_opencv__content_region__mse__improvement,rank_change_lama_minus_opencv__content_region__mse__restored,rank_change_lama_minus_opencv__content_region__psnr__improvement,rank_change_lama_minus_opencv__content_region__psnr__restored,rank_change_lama_minus_opencv__content_region__ssim__improvement,rank_change_lama_minus_opencv__content_region__ssim__restored,rank_change_lama_minus_opencv__mask_bbox_crop__clip__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__clip__restored,rank_change_lama_minus_opencv__mask_bbox_crop__dinov2__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__dinov2__restored,rank_change_lama_minus_opencv__mask_bbox_crop__lpips__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__lpips__restored,rank_change_lama_minus_opencv__mask_bbox_crop__mse__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__mse__restored,rank_change_lama_minus_opencv__mask_bbox_crop__psnr__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__psnr__restored,rank_change_lama_minus_opencv__mask_bbox_crop__ssim__improvement,rank_change_lama_minus_opencv__mask_bbox_crop__ssim__restored,rank_change_lama_minus_opencv__masked_region__mse__improvement,rank_change_lama_minus_opencv__masked_region__mse__restored,rank_change_lama_minus_opencv__masked_region__psnr__improvement,rank_change_lama_minus_opencv__masked_region__psnr__restored,lama_advantage__boundary_region__mse__improvement,lama_advantage__boundary_region__mse__restored,lama_advantage__boundary_region__psnr__improvement,lama_advantage__boundary_region__psnr__restored,lama_advantage__content_region__clip__improvement,lama_advantage__content_region__clip__restored,lama_advantage__content_region__dinov2__improvement,lama_advantage__content_region__dinov2__restored,lama_advantage__content_region__lpips__improvement,lama_advantage__content_region__lpips__restored,lama_advantage__content_region__mse__improvement,lama_advantage__content_region__mse__restored,lama_advantage__content_region__psnr__improvement,lama_advantage__content_region__psnr__restored,lama_advantage__content_region__ssim__improvement,lama_advantage__content_region__ssim__restored,lama_advantage__mask_bbox_crop__clip__improvement,lama_advantage__mask_bbox_crop__clip__restored,lama_advantage__mask_bbox_crop__dinov2__improvement,lama_advantage__mask_bbox_crop__dinov2__restored,lama_advantage__mask_bbox_crop__lpips__improvement,lama_advantage__mask_bbox_crop__lpips__restored,lama_advantage__mask_bbox_crop__mse__improvement,lama_advantage__mask_bbox_crop__mse__restored,lama_advantage__mask_bbox_crop__psnr__improvement,lama_advantage__mask_bbox_crop__psnr__restored,lama_advantage__mask_bbox_crop__ssim__improvement,lama_advantage__mask_bbox_crop__ssim__restored,lama_advantage__masked_region__mse__improvement,lama_advantage__masked_region__mse__restored,lama_advantage__masked_region__psnr__improvement,lama_advantage__masked_region__psnr__restored,has_main_local_metric_pairs,case_presence_status,pair_case_key
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,data/processed/clean/p001_clean.png,data/processed/masked/p001_loss_large_damaged.png,data/processed/masks/p001_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p001_loss_large_restored_opencv_telea.png,0.6496967999846675,True,ok,,1,69018,data\processed\clean\p001_clean.png,data\processed\masked\p001_loss_large_damaged.png,data\processed\masks\p001_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p001_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,20,12,0,8,lama,opencv_telea,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",4.1875,3.0,-25.0,24.0,5,19,8,True,False,True,True,True,True,True,"flag_mixed_metric_winners, flag_family_winner_disagreement, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement, flag_rank_and_vote_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,0.0,0.0,-1.0,0.0,-25.0,-3.0,3.0,17.0,0.0,24.0,0.0,13.0,3.0,13.0,0.0,3.0,-6.0,0.0,11.0,9.0,7.0,5.0,0.0,13.0,3.0,13.0,1.0,1.0,-1.0,14.0,3.0,14.0,25342.642293486555,-1.6044832116987262,25.296370979155874,-1.0033642116571784,0.1348193287849426,0.13481932878494263,0.1021752953529357,0.10217529535293579,0.020350210368633215,0.020350210368633312,6547.611485733945,-69.74682882752313,15.765115124256184,-10.307401371356818,-0.003185264683986208,-0.0031852646839861665,0.18634402751922602,0.18634402751922607,0.16442322731018072,0.16442322731018078,0.0537591427564621,0.0537591427564621,26757.135583688116,-285.02390287722795,15.765114248635346,-10.307402370387923,-0.013257168746178216,-0.013257168746178216,48305.35328562139,-514.5610960133598,15.765114027824485,-10.307402306750461,True,paired_restoration_with_main_local_metrics,case_id=canonical__p001_loss_large|dataset_name=canonical|painting_id=p001|mask_id=p001_loss_large|mask_type=loss_large
canonical__p001_loss_small,canonical,p001,p001_loss_small,loss_small,data/processed/clean/p001_clean.png,data/processed/masked/p001_loss_small_damaged.png,data/processed/masks/p001_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p001_loss_small_restored_opencv_telea.png,0.5779497000039555,True,ok,,1,18239,data\processed\clean\p001_clean.png,data\processed\masked\p001_loss_small_damaged.png,data\processed\masks\p001_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p001_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,20,12,0,8,lama,opencv_telea,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",2.15625,2.0,-3.0,16.0,5,22,5,True,False,True,True,True,True,True,"flag_mixed_metric_winners, flag_family_winner_disagreement, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement, flag_rank_and_vote_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,-2.0,1.0,-1.0,1.0,0.0,1.0,2.0,16.0,1.0,3.0,-1.0,2.0,0.0,2.0,2.0,2.0,4.0,6.0,9.0,8.0,0.0,5.0,-3.0,2.0,0.0,2.0,2.0,1.0,-2.0,3.0,0.0,3.0,26176.730483761323,-4.080180173627338,24.994505701811512,-1.9951839840669763,0.004586279392242501,0.004586279392242432,0.0006328225135802945,0.0006328225135802112,0.0025516927707940895,0.0025516927707941004,1940.3521827078753,-1.4602587425630857,22.430470269946504,-4.3500831647466285,-0.0006249813845524976,-0.0006249813845525809,0.0026243329048156044,0.002624332904815674,0.00016343593597410028,0.0001634359359741211,0.0020939037203788202,0.0020939037203789005,2741.959503282065,-2.0635268843861296,22.430471695530382,-4.350082932078301,-0.0008862924305770986,-0.0008862924305770292,54169.42790123533,-40.766506181473574,22.430470174314966,-4.3500828641792495,True,paired_restoration_with_main_local_metrics,case_id=canonical__p001_loss_small|dataset_name=canonical|painting_id=p001|mask_id=p001_loss_small|mask_type=loss_small
canonical__p001_mixed_damage,canonical,p001,p001_mixed_damage,mixed_damage,data/processed/clean/p001_clean.png,data/processed/masked/p001_mixed_damage_damaged.png,data/processed/masks/p001_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p001_mixed_damage_restored_opencv_telea.png,0.6422706000157632,True,ok,,1,45733,data\processed\clean\p001_clean.png,data\processed\masked\p001_mixed_damage_damaged.png,data\processed\masks\p001_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p001_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,24,8,0,16,lama,mixed,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",6.5,2.0,-5.0,40.0,6,21,5,True,False,False,True,True,True,True,"flag_mixed_metric_winners, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement, flag_rank_and_vote_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,-2.0,40.0,32.0,40.0,0.0,1.0,1.0,2.0,0.0,14.0,-4.0,8.0,4.0,8.0,0.0,2.0,-1.0,0.0,2.0,6.0,0.0,20.0,-5.0,7.0,4.0,7.0,-1.0,2.0,-5.0,11.0,4.0,11.0,21356.68557610356,-192.1066523212802,14.005083768317864,-13.524195631416472,0.0499916672706604,0.0499916672706604,0.05596333742141732,0.055963337421417236,0.013521634042263031,0.0135216340422631,4537.2531359656405,-24.491194423766956,18.250246212653206,-8.283260373983005,0.0006431516937464021,0.0006431516937464021,0.043669939041137695,0.043669939041137806,0.037630736827850314,0.03763073682785023,0.013146165758371409,0.013146165758371402,4516.813508445834,-24.38086903711777,18.250245440359983,-8.283259662444117,0.0011358143814540062,0.0011358143814539368,50517.042108336645,-272.68117186446557,18.250243606206208,-8.283261468657987,True,paired_restoration_with_main_local_metrics,case_id=canonical__p001_mixed_damage|dataset_name=canonical|painting_id=p001|mask_id=p001_mixed_damage|mask_type=mixed_damage
canonical__p001_scratch_thin,canonical,p001,p001_scratch_thin,scratch_thin,data/processed/clean/p001_clean.png,data/processed/masked/p001_scratch_thin_damaged.png,data/processed/masks/p001_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p001_scratch_thin_restored_opencv_telea.png,0.5956975999870338,True,ok,,1,12058,data\processed\clean\p001_clean.png,data\processed\masked\p001_scratch_thin_damaged.png,data\processed\masks\p001_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p001_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,8,24,0,-16,opencv_telea,opencv_telea,mixed,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",3.0625,1.0,-1.0,23.0,1,18,13,True,False,False,True,True,False,True,"flag_mixed_metric_winners, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement",lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,0.0,5.0,0.0,5.0,0.0,10.0,2.0,1.0,0.0,13.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,23.0,-1.0,8.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,18179.276267526267,-24.78672396510205,19.903004213057955,-8.19830341168307,-0.00014483928680419922,-0.00014483928680419922,-4.458427429199219e-05,-4.458427429199219e-05,-9.796814993023872e-05,-9.796814993019991e-05,1175.2047942960724,-1.4673771954709527,19.90736073259751,-6.5249620035887475,-0.0018883600773392933,-0.0018883600773393905,-0.00037187337875368986,-0.00037187337875377313,-0.00023502111434929585,-0.00023502111434958728,-0.00014330644626170397,-0.00014330644626170006,1147.5114259527898,-1.4327998397744748,19.90735780541627,-6.524962040408411,-0.0016988269252445065,-0.0016988269252443677,49626.39821684232,-61.96425970333452,19.90735782731553,-6.5249622458124605,True,paired_restoration_with_main_local_metrics,case_id=canonical__p001_scratch_thin|dataset_name=canonical|painting_id=p001|mask_id=p001_scratch_thin|mask_type=scratch_thin
canonical__p001_zero_control,canonical,p001,p001_zero_control,zero_control,data/processed/clean/p001_clean.png,data/processed/masked/p001_zero_control_damaged.png,data/processed/masks/p001_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p001_zero_control_restored_opencv_telea.png,0.5527208999847062,True,ok,,1,0,data\processed\clean\p001_clean.png,data\processed\masked\p001_zero_control_damaged.png,data\processed\masks\p001_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p001_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired,content_region,12,0,0,11,0,tie,tie,tie,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",0.0,0.0,0.0,0.0,0,0,12,False,True,False,False,False,False,True,flag_no_clear_metric_winner,,,,,tie,tie,tie,tie,tie,tie,tie,tie,tie,paired_non_numeric,tie,tie,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,True,paired_restoration_with_main_local_metrics,case_id=canonical__p001_zero_control|dataset_name=canonical|painting_id=p001|mask_id=p001_zero_control|mask_type=zero_control
canonical__p002_loss_large,canonical,p002,p002_loss_large,loss_large,data/processed/clean/p002_clean.png,data/processed/masked/p002_loss_large_damaged.png,data/processed/masks/p002_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p002_loss_large_restored_opencv_telea.png,0.422166800010018,True,ok,,1,37439,data\processed\clean\p002_clean.png,data\processed\masked\p002_loss_large_damaged.png,data\processed\masks\p002_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p002_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,18,14,0,4,lama,opencv_telea,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",16.1875,10.0,-13.0,46.0,4,26,2,True,False,True,True,True,True,True,"flag_mixed_metric_winners, flag_family_winner_disagreement, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement, flag_rank_and_vote_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,opencv_telea,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,lama,opencv_telea,1.0,2.0,-3.0,2.0,-13.0,-3.0,12.0,35.0,6.0,14.0,12.0,46.0,40.0,46.0,1.0,1.0,-11.0,0.0,8.0,22.0,16.0,12.0,8.0,41.0,40.0,41.0,0.0,2.0,8.0,46.0,40.0,46.0,19332.413733864953,-11.80393972318559,22.361830499104908,-3.322964142303924,0.12602859735488892,0.12602859735488903,-0.0015233755111694058,-0.0015233755111694336,0.02194011211395261,0.021940112113952595,3428.7161220747835,-336.1568507303315,7.660327423243432,-17.43574537720917,-0.0017756746239240978,-0.0017756746239242505,0.2098066210746765,0.2098066210746765,0.2351507544517517,0.2351507544517517,0.055273026227951105,0.055273026227950994,16659.591203154952,-1633.3332067152696,7.660327303177695,-17.435746058903593,-0.00884290363654866,-0.008842903636548716,31580.205261715742,-3096.173524164846,7.6603282661003185,-17.43574542945651,True,paired_restoration_with_main_local_metrics,case_id=canonical__p002_loss_large|dataset_name=canonical|painting_id=p002|mask_id=p002_loss_large|mask_type=loss_large
canonical__p002_loss_small,canonical,p002,p002_loss_small,loss_small,data/processed/clean/p002_clean.png,data/processed/masked/p002_loss_small_damaged.png,data/processed/masks/p002_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p002_loss_small_restored_opencv_telea.png,0.3722886000177823,True,ok,,1,18776,data\processed\clean\p002_clean.png,data\processed\masked\p002_loss_small_damaged.png,data\processed\masks\p002_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p002_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,24,8,0,16,lama,mixed,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",-2.78125,-1.0,-29.0,6.0,19,3,10,True,False,False,True,True,False,True,"flag_mixed_metric_winners, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,-2.0,-1.0,-1.0,-1.0,-1.0,-25.0,2.0,-1.0,0.0,-29.0,0.0,-1.0,-2.0,-1.0,0.0,-2.0,0.0,-4.0,6.0,0.0,0.0,-19.0,1.0,0.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0,-2.0,0.0,21169.02421346964,-1.7276107765364914,25.26137590161919,-0.9252518161210332,0.0040867924690247,0.004086792469024769,0.0037824511528015,0.0037824511528016247,0.02146816067397589,0.021468160673976,2382.5036020311086,-0.4717195264421692,24.549990454836088,-1.2912294805086404,0.004082140587462098,0.004082140587462146,0.0019978284835815013,0.001997828483581654,0.005651652812957805,0.005651652812957986,0.02202011039480567,0.0220201103948056,3604.0761862525865,-0.7135826323630221,24.54999079691604,-1.2912296702742267,0.006203258618651494,0.006203258618651564,43756.04447498059,-8.663401208874042,24.549990273234364,-1.2912297095527805,True,paired_restoration_with_main_local_metrics,case_id=canonical__p002_loss_small|dataset_name=canonical|painting_id=p002|mask_id=p002_loss_small|mask_type=loss_small
canonical__p002_mixed_damage,canonical,p002,p002_mixed_damage,mixed_damage,data/processed/clean/p002_clean.png,data/processed/masked/p002_mixed_damage_damaged.png,data/processed/masks/p002_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p002_mixed_damage_restored_opencv_telea.png,0.4222679000231437,True,ok,,1,34546,data\processed\clean\p002_clean.png,data\processed\masked\p002_mixed_damage_damaged.png,data\processed\masks\p002_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p002_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,24,8,0,16,lama,mixed,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",-1.0625,0.0,-37.0,12.0,13,9,10,True,False,False,True,True,False,True,"flag_mixed_metric_winners, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,-37.0,7.0,-6.0,7.0,3.0,12.0,5.0,9.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1.0,-2.0,0.0,-13.0,6.0,-4.0,2.0,-6.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,-6.0,0.0,-2.0,0.0,19320.664333335255,-35.995735752264935,21.21744329790177,-7.572929203917852,0.017365813255310003,0.017365813255309948,0.0138624906539917,0.01386249065399181,0.023735244758427143,0.0237352447584272,4354.104577385946,-3.7527868522921572,23.192940625296785,-3.6957885027498776,0.008074123072655787,0.008074123072655648,0.0113639235496521,0.01136392354965221,0.01546555757522583,0.015465557575225608,0.0293677463196218,0.0293677463196218,4204.285913583967,-3.6236588286669877,23.192940526779644,-3.695788589370018,0.008449486795675504,0.008449486795675365,43461.89465929158,-37.459646606710336,23.192940777232657,-3.695788417802273,True,paired_restoration_with_main_local_metrics,case_id=canonical__p002_mixed_damage|dataset_name=canonical|painting_id=p002|mask_id=p002_mixed_damage|mask_type=mixed_damage
canonical__p002_scratch_thin,canonical,p002,p002_scratch_thin,scratch_thin,data/processed/clean/p002_clean.png,data/processed/masked/p002_scratch_thin_damaged.png,data/processed/masks/p002_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p002_scratch_thin_restored_opencv_telea.png,0.3840182999847457,True,ok,,1,9599,data\processed\clean\p002_clean.png,data\processed\masked\p002_scratch_thin_damaged.png,data\processed\masks\p002_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p002_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired,"boundary_region, content_region, mask_bbox_crop, masked_region",32,22,10,0,12,lama,opencv_telea,lama,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",-6.1875,-5.0,-21.0,7.0,24,2,6,True,False,False,True,True,False,True,"flag_mixed_metric_winners, flag_region_winner_disagreement, flag_restored_vs_improvement_winner_disagreement",lama,opencv_telea,lama,opencv_telea,lama,lama,opencv_telea,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,lama,lama,lama,lama,lama,lama,opencv_telea,lama,opencv_telea,lama,lama,lama,opencv_telea,lama,opencv_telea,-17.0,-1.0,-5.0,-1.0,0.0,-8.0,1.0,7.0,-1.0,-21.0,-2.0,-10.0,-5.0,-10.0,0.0,-16.0,0.0,-18.0,0.0,-16.0,0.0,-15.0,-2.0,-8.0,-5.0,-8.0,0.0,-16.0,-14.0,-1.0,-5.0,-1.0,16584.483455288224,-13.761043976422044,22.989501526896866,-5.897554977327154,0.0031195282936095914,0.003119528293609619,-0.003858923912048298,-0.00385892391204834,0.003906311467289869,0.00390631146729,1338.3852093628627,-0.9101137340850568,23.007925841803768,-4.100943494452174,0.0004449406401556,0.00044494064015554446,0.00015467405319209704,0.00015467405319191663,0.0015621185302734097,0.0015621185302735485,0.0032222730806097943,0.0032222730806097002,1325.1155550540307,-0.9010905314970221,23.007924374166926,-4.100943296676611,0.0007168598730884906,0.000716859873088449,48079.79524466698,-32.694689044647056,23.007925120519758,-4.100943333688345,True,paired_restoration_with_main_local_metrics,case_id=canonical__p002_scratch_thin|dataset_name=canonical|painting_id=p002|mask_id=p002_scratch_thin|mask_type=scratch_thin
canonical__p002_zero_control,canonical,p002,p002_zero_control,zero_control,data/processed/clean/p002_clean.png,data/processed/masked/p002_zero_control_damaged.png,data/processed/masks/p002_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p002_zero_control_restored_opencv_telea.png,0.3538499000133015,True,ok,,1,0,data\processed\clean\p002_clean.png,data\processed\masked\p002_zero_control_damaged.png,data\processed\masks\p002_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p002_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired,content_region,12,0,0,11,0,tie,tie,tie,"classical_metrics, feature_metrics, lpips_metrics","clip, dinov2, lpips, mse, psnr, ssim",0.0,0.0,0.0,0.0,0,0,12,False,True,False,False,False,False,True,flag_no_clear_metric_winner,,,,,tie,tie,tie,tie,tie,tie,tie,tie,tie,paired_non_numeric,tie,tie,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,True,paired_restoration_with_main_local_metrics,case_id=canonical__p002_zero_control|dataset_name=canonical|painting_id=p002|mask_id=p002_zero_control|mask_type=zero_control
